Ensembl Gene ID,Ensembl Transcript ID,Associated Gene Name
ENSG00000164035,ENST00000305864,EMCN
ENSG00000164035,ENST00000502569,EMCN
ENSG00000164035,ENST00000506300,EMCN
ENSG00000162341,ENST00000294309,TPCN2
ENSG00000162341,ENST00000542467,TPCN2
ENSG00000253731,ENST00000517434,PCDHGA6
ENSG00000253731,ENST00000610583,PCDHGA6
ENSG00000124225,ENST00000341744,PMEPA1
ENSG00000124225,ENST00000395816,PMEPA1
ENSG00000124225,ENST00000347215,PMEPA1
ENSG00000124225,ENST00000395814,PMEPA1
ENSG00000124225,ENST00000414037,PMEPA1
ENSG00000124225,ENST00000395819,PMEPA1
ENSG00000124225,ENST00000265626,PMEPA1
ENSG00000148308,ENST00000372097,GTF3C5
ENSG00000148308,ENST00000440319,GTF3C5
ENSG00000148308,ENST00000372108,GTF3C5
ENSG00000148308,ENST00000342018,GTF3C5
ENSG00000148308,ENST00000439697,GTF3C5
ENSG00000148308,ENST00000435745,GTF3C5
ENSG00000148308,ENST00000372099,GTF3C5
ENSG00000182742,ENST00000332503,HOXB4
ENSG00000159625,ENST00000569375,DRC7
ENSG00000159625,ENST00000360716,DRC7
ENSG00000159625,ENST00000569167,DRC7
ENSG00000159625,ENST00000394337,DRC7
ENSG00000159625,ENST00000563126,DRC7
ENSG00000159625,ENST00000336825,DRC7
ENSG00000159625,ENST00000564132,DRC7
ENSG00000159625,ENST00000562250,DRC7
ENSG00000171757,ENST00000446859,LRRC34
ENSG00000171757,ENST00000522830,LRRC34
ENSG00000171757,ENST00000522526,LRRC34
ENSG00000171757,ENST00000528597,LRRC34
ENSG00000011376,ENST00000265537,LARS2
ENSG00000011376,ENST00000415258,LARS2
ENSG00000011376,ENST00000431023,LARS2
ENSG00000011376,ENST00000414984,LARS2
ENSG00000011376,ENST00000430399,LARS2
ENSG00000164985,ENST00000380738,PSIP1
ENSG00000164985,ENST00000380733,PSIP1
ENSG00000164985,ENST00000380715,PSIP1
ENSG00000164985,ENST00000380716,PSIP1
ENSG00000164985,ENST00000481862,PSIP1
ENSG00000164985,ENST00000397519,PSIP1
ENSG00000186354,ENST00000375851,C9orf47
ENSG00000186354,ENST00000375850,C9orf47
ENSG00000186354,ENST00000334490,C9orf47
ENSG00000141560,ENST00000269373,FN3KRP
ENSG00000141560,ENST00000577128,FN3KRP
ENSG00000141560,ENST00000573158,FN3KRP
ENSG00000126368,ENST00000246672,NR1D1
ENSG00000124107,ENST00000338380,SLPI
ENSG00000134480,ENST00000508855,CCNH
ENSG00000134480,ENST00000256897,CCNH
ENSG00000134480,ENST00000504878,CCNH
ENSG00000153179,ENST00000542104,RASSF3
ENSG00000153179,ENST00000336061,RASSF3
ENSG00000166450,ENST00000389286,PRTG
ENSG00000166450,ENST00000561465,PRTG
ENSG00000166450,ENST00000561292,PRTG
ENSG00000166450,ENST00000558349,PRTG
ENSG00000267168,ENST00000587459,RP11-318A15.7
ENSG00000136709,ENST00000322313,WDR33
ENSG00000136709,ENST00000436787,WDR33
ENSG00000136709,ENST00000393006,WDR33
ENSG00000136709,ENST00000409658,WDR33
ENSG00000136709,ENST00000408998,WDR33
ENSG00000089280,ENST00000254108,FUS
ENSG00000089280,ENST00000380244,FUS
ENSG00000089280,ENST00000568685,FUS
ENSG00000183807,ENST00000368557,FAM162B
ENSG00000214960,ENST00000407010,ISPD
ENSG00000214960,ENST00000399310,ISPD
ENSG00000070019,ENST00000261170,GUCY2C
ENSG00000164326,ENST00000296777,CARTPT
ENSG00000072954,ENST00000187762,TMEM38A
ENSG00000072954,ENST00000599479,TMEM38A
ENSG00000087448,ENST00000381271,KLHL42
ENSG00000087448,ENST00000543254,KLHL42
ENSG00000075218,ENST00000454366,GTSE1
ENSG00000103653,ENST00000220003,CSK
ENSG00000103653,ENST00000439220,CSK
ENSG00000103653,ENST00000567123,CSK
ENSG00000103653,ENST00000569462,CSK
ENSG00000103653,ENST00000567571,CSK
ENSG00000103653,ENST00000569915,CSK
ENSG00000154358,ENST00000366707,OBSCN
ENSG00000154358,ENST00000366706,OBSCN
ENSG00000154358,ENST00000483539,OBSCN
ENSG00000154358,ENST00000474237,OBSCN
ENSG00000154358,ENST00000422127,OBSCN
ENSG00000154358,ENST00000570156,OBSCN
ENSG00000154358,ENST00000284548,OBSCN
ENSG00000176532,ENST00000319694,PRR15
ENSG00000176532,ENST00000450427,PRR15
ENSG00000175467,ENST00000312397,SART1
ENSG00000106804,ENST00000223642,C5
ENSG00000122863,ENST00000373115,CHST3
ENSG00000165801,ENST00000298694,ARHGEF40
ENSG00000165801,ENST00000555038,ARHGEF40
ENSG00000169247,ENST00000502274,SH3TC2
ENSG00000169247,ENST00000515425,SH3TC2
ENSG00000169247,ENST00000512049,SH3TC2
ENSG00000112782,ENST00000185206,CLIC5
ENSG00000112782,ENST00000339561,CLIC5
ENSG00000112782,ENST00000544153,CLIC5
ENSG00000135828,ENST00000367559,RNASEL
ENSG00000135828,ENST00000539397,RNASEL
ENSG00000163811,ENST00000407426,WDR43
ENSG00000163811,ENST00000434238,WDR43
ENSG00000163811,ENST00000440983,WDR43
ENSG00000163811,ENST00000296126,WDR43
ENSG00000095713,ENST00000413387,CRTAC1
ENSG00000095713,ENST00000370597,CRTAC1
ENSG00000095713,ENST00000436034,CRTAC1
ENSG00000095713,ENST00000309155,CRTAC1
ENSG00000095713,ENST00000370591,CRTAC1
ENSG00000276040,ENST00000619167,SPATA31A7
ENSG00000167676,ENST00000633942,PLIN4
ENSG00000167676,ENST00000301286,PLIN4
ENSG00000181894,ENST00000597186,ZNF329
ENSG00000181894,ENST00000598312,ZNF329
ENSG00000181894,ENST00000601887,ZNF329
ENSG00000181894,ENST00000358067,ZNF329
ENSG00000198851,ENST00000361763,CD3E
ENSG00000198851,ENST00000528600,CD3E
ENSG00000162814,ENST00000366933,SPATA17
ENSG00000005022,ENST00000317881,SLC25A5
ENSG00000143369,ENST00000369049,ECM1
ENSG00000143369,ENST00000369047,ECM1
ENSG00000143369,ENST00000346569,ECM1
ENSG00000198513,ENST00000441560,ATL1
ENSG00000198513,ENST00000555960,ATL1
ENSG00000198513,ENST00000553509,ATL1
ENSG00000198513,ENST00000358385,ATL1
ENSG00000198513,ENST00000554886,ATL1
ENSG00000198513,ENST00000557735,ATL1
ENSG00000206488,ENST00000383584,ATAT1
ENSG00000206488,ENST00000383585,ATAT1
ENSG00000206488,ENST00000400576,ATAT1
ENSG00000206488,ENST00000400575,ATAT1
ENSG00000206488,ENST00000383583,ATAT1
ENSG00000206488,ENST00000383582,ATAT1
ENSG00000139737,ENST00000422114,SLAIN1
ENSG00000139737,ENST00000466548,SLAIN1
ENSG00000139737,ENST00000446759,SLAIN1
ENSG00000139737,ENST00000442759,SLAIN1
ENSG00000139737,ENST00000488699,SLAIN1
ENSG00000139737,ENST00000377236,SLAIN1
ENSG00000139737,ENST00000267219,SLAIN1
ENSG00000139737,ENST00000441784,SLAIN1
ENSG00000139737,ENST00000462234,SLAIN1
ENSG00000139737,ENST00000496045,SLAIN1
ENSG00000139737,ENST00000474663,SLAIN1
ENSG00000139737,ENST00000481614,SLAIN1
ENSG00000139737,ENST00000358679,SLAIN1
ENSG00000139737,ENST00000418532,SLAIN1
ENSG00000139737,ENST00000314070,SLAIN1
ENSG00000139737,ENST00000351546,SLAIN1
ENSG00000115977,ENST00000606389,AAK1
ENSG00000115977,ENST00000409068,AAK1
ENSG00000115977,ENST00000623317,AAK1
ENSG00000115977,ENST00000409085,AAK1
ENSG00000115977,ENST00000406297,AAK1
ENSG00000115977,ENST00000624900,AAK1
ENSG00000149050,ENST00000278314,ZNF214
ENSG00000149050,ENST00000536068,ZNF214
ENSG00000174740,ENST00000373105,PABPC5
ENSG00000174740,ENST00000312600,PABPC5
ENSG00000147601,ENST00000276603,TERF1
ENSG00000147601,ENST00000276602,TERF1
ENSG00000147601,ENST00000518874,TERF1
ENSG00000147601,ENST00000517390,TERF1
ENSG00000213694,ENST00000358157,S1PR3
ENSG00000213694,ENST00000375846,S1PR3
ENSG00000278091,ENST00000623898,ZNF85
ENSG00000278091,ENST00000625004,ZNF85
ENSG00000278091,ENST00000615882,ZNF85
ENSG00000278091,ENST00000624588,ZNF85
ENSG00000278091,ENST00000624369,ZNF85
ENSG00000278091,ENST00000615320,ZNF85
ENSG00000278091,ENST00000615413,ZNF85
ENSG00000278091,ENST00000623537,ZNF85
ENSG00000278091,ENST00000613159,ZNF85
ENSG00000278091,ENST00000612293,ZNF85
ENSG00000258839,ENST00000555427,MC1R
ENSG00000258839,ENST00000555147,MC1R
ENSG00000215041,ENST00000315614,NEURL4
ENSG00000215041,ENST00000399464,NEURL4
ENSG00000215041,ENST00000570460,NEURL4
ENSG00000215041,ENST00000571887,NEURL4
ENSG00000187109,ENST00000618691,NAP1L1
ENSG00000187109,ENST00000552056,NAP1L1
ENSG00000187109,ENST00000393263,NAP1L1
ENSG00000187109,ENST00000431879,NAP1L1
ENSG00000187109,ENST00000547773,NAP1L1
ENSG00000187109,ENST00000544816,NAP1L1
ENSG00000187109,ENST00000542344,NAP1L1
ENSG00000187109,ENST00000535020,NAP1L1
ENSG00000187109,ENST00000549596,NAP1L1
ENSG00000187109,ENST00000552342,NAP1L1
ENSG00000187109,ENST00000548044,NAP1L1
ENSG00000187109,ENST00000550934,NAP1L1
ENSG00000187109,ENST00000551992,NAP1L1
ENSG00000187109,ENST00000548273,NAP1L1
ENSG00000187109,ENST00000551600,NAP1L1
ENSG00000187109,ENST00000547704,NAP1L1
ENSG00000187109,ENST00000551524,NAP1L1
ENSG00000187109,ENST00000547479,NAP1L1
ENSG00000187109,ENST00000261182,NAP1L1
ENSG00000225550,ENST00000440124,OR2J2
ENSG00000197746,ENST00000394936,PSAP
ENSG00000197746,ENST00000633965,PSAP
ENSG00000197746,ENST00000610929,PSAP
ENSG00000197746,ENST00000394934,PSAP
ENSG00000198911,ENST00000361204,SREBF2
ENSG00000198911,ENST00000435061,SREBF2
ENSG00000198911,ENST00000612482,SREBF2
ENSG00000259305,ENST00000357082,ZHX1-C8orf76
ENSG00000259305,ENST00000622816,ZHX1-C8orf76
ENSG00000184831,ENST00000633432,APOO
ENSG00000184831,ENST00000379226,APOO
ENSG00000184831,ENST00000634086,APOO
ENSG00000184831,ENST00000439528,APOO
ENSG00000184831,ENST00000633372,APOO
ENSG00000106384,ENST00000223114,MOGAT3
ENSG00000106384,ENST00000440203,MOGAT3
ENSG00000106384,ENST00000379423,MOGAT3
ENSG00000113569,ENST00000231498,NUP155
ENSG00000113569,ENST00000381843,NUP155
ENSG00000113569,ENST00000513532,NUP155
ENSG00000104375,ENST00000419617,STK3
ENSG00000104375,ENST00000523601,STK3
ENSG00000104375,ENST00000518165,STK3
ENSG00000104375,ENST00000519420,STK3
ENSG00000104375,ENST00000617590,STK3
ENSG00000143740,ENST00000366760,SNAP47
ENSG00000143740,ENST00000366759,SNAP47
ENSG00000143740,ENST00000418653,SNAP47
ENSG00000143740,ENST00000426344,SNAP47
ENSG00000143740,ENST00000617596,SNAP47
ENSG00000143740,ENST00000606873,SNAP47
ENSG00000143740,ENST00000478768,SNAP47
ENSG00000143740,ENST00000315781,SNAP47
ENSG00000196312,ENST00000602917,MFSD14C
ENSG00000196312,ENST00000375223,MFSD14C
ENSG00000127125,ENST00000372562,PPCS
ENSG00000127125,ENST00000372560,PPCS
ENSG00000127125,ENST00000372561,PPCS
ENSG00000127125,ENST00000372556,PPCS
ENSG00000213625,ENST00000371065,LEPROT
ENSG00000213625,ENST00000613538,LEPROT
ENSG00000162616,ENST00000426517,DNAJB4
ENSG00000162616,ENST00000370763,DNAJB4
ENSG00000126822,ENST00000555982,PLEKHG3
ENSG00000126822,ENST00000634379,PLEKHG3
ENSG00000126822,ENST00000247226,PLEKHG3
ENSG00000126822,ENST00000554088,PLEKHG3
ENSG00000126822,ENST00000554499,PLEKHG3
ENSG00000126822,ENST00000471182,PLEKHG3
ENSG00000126822,ENST00000484731,PLEKHG3
ENSG00000126822,ENST00000394691,PLEKHG3
ENSG00000196923,ENST00000359895,PDLIM7
ENSG00000196923,ENST00000355841,PDLIM7
ENSG00000196923,ENST00000393551,PDLIM7
ENSG00000196923,ENST00000505074,PDLIM7
ENSG00000196923,ENST00000355572,PDLIM7
ENSG00000196923,ENST00000393546,PDLIM7
ENSG00000196923,ENST00000506161,PDLIM7
ENSG00000196923,ENST00000506537,PDLIM7
ENSG00000196199,ENST00000361479,MPHOSPH8
ENSG00000196199,ENST00000414242,MPHOSPH8
ENSG00000196199,ENST00000449056,MPHOSPH8
ENSG00000068097,ENST00000184956,HEATR6
ENSG00000068097,ENST00000585976,HEATR6
ENSG00000068097,ENST00000593228,HEATR6
ENSG00000068097,ENST00000593097,HEATR6
ENSG00000068097,ENST00000613428,HEATR6
ENSG00000115919,ENST00000264170,KYNU
ENSG00000115919,ENST00000375773,KYNU
ENSG00000115919,ENST00000409512,KYNU
ENSG00000115919,ENST00000410015,KYNU
ENSG00000115919,ENST00000621320,KYNU
ENSG00000115919,ENST00000612147,KYNU
ENSG00000115919,ENST00000613664,KYNU
ENSG00000142609,ENST00000493964,CFAP74
ENSG00000142609,ENST00000378590,CFAP74
ENSG00000163945,ENST00000511216,UVSSA
ENSG00000163945,ENST00000389851,UVSSA
ENSG00000163945,ENST00000507531,UVSSA
ENSG00000163945,ENST00000511563,UVSSA
ENSG00000163945,ENST00000512728,UVSSA
ENSG00000116161,ENST00000613570,CACYBP
ENSG00000116161,ENST00000426793,CACYBP
ENSG00000116161,ENST00000367679,CACYBP
ENSG00000116161,ENST00000406752,CACYBP
ENSG00000116161,ENST00000405362,CACYBP
ENSG00000167244,ENST00000381395,IGF2
ENSG00000167244,ENST00000381406,IGF2
ENSG00000167244,ENST00000416167,IGF2
ENSG00000167244,ENST00000434045,IGF2
ENSG00000167244,ENST00000381392,IGF2
ENSG00000167244,ENST00000381389,IGF2
ENSG00000167244,ENST00000418738,IGF2
ENSG00000099860,ENST00000215631,GADD45B
ENSG00000099860,ENST00000587345,GADD45B
ENSG00000099860,ENST00000587887,GADD45B
ENSG00000099860,ENST00000593043,GADD45B
ENSG00000126391,ENST00000317568,FRMD8
ENSG00000126391,ENST00000531296,FRMD8
ENSG00000126391,ENST00000533782,FRMD8
ENSG00000126391,ENST00000355991,FRMD8
ENSG00000126391,ENST00000416776,FRMD8
ENSG00000126391,ENST00000526201,FRMD8
ENSG00000126391,ENST00000525156,FRMD8
ENSG00000105352,ENST00000221954,CEACAM4
ENSG00000105352,ENST00000600925,CEACAM4
ENSG00000132570,ENST00000254908,PCBD2
ENSG00000132570,ENST00000512783,PCBD2
ENSG00000161547,ENST00000392485,SRSF2
ENSG00000161547,ENST00000359995,SRSF2
ENSG00000161547,ENST00000508921,SRSF2
ENSG00000161547,ENST00000583836,SRSF2
ENSG00000161547,ENST00000358156,SRSF2
ENSG00000174276,ENST00000310597,ZNHIT2
ENSG00000174276,ENST00000528598,ZNHIT2
ENSG00000112367,ENST00000230124,FIG4
ENSG00000112367,ENST00000454215,FIG4
ENSG00000112367,ENST00000368941,FIG4
ENSG00000112367,ENST00000415980,FIG4
ENSG00000112367,ENST00000419951,FIG4
ENSG00000149575,ENST00000278947,SCN2B
ENSG00000125820,ENST00000377142,NKX2-2
ENSG00000156269,ENST00000286794,NAA11
ENSG00000197530,ENST00000510793,MIB2
ENSG00000197530,ENST00000504599,MIB2
ENSG00000197530,ENST00000503789,MIB2
ENSG00000197530,ENST00000378708,MIB2
ENSG00000197530,ENST00000514234,MIB2
ENSG00000197530,ENST00000483015,MIB2
ENSG00000197530,ENST00000378712,MIB2
ENSG00000197530,ENST00000505820,MIB2
ENSG00000197530,ENST00000518681,MIB2
ENSG00000197530,ENST00000355826,MIB2
ENSG00000197530,ENST00000520777,MIB2
ENSG00000163719,ENST00000353332,MTMR14
ENSG00000163719,ENST00000420925,MTMR14
ENSG00000163719,ENST00000296003,MTMR14
ENSG00000163719,ENST00000351233,MTMR14
ENSG00000163719,ENST00000431250,MTMR14
ENSG00000163719,ENST00000617504,MTMR14
ENSG00000205177,ENST00000379011,C11orf91
ENSG00000205177,ENST00000531145,C11orf91
ENSG00000176170,ENST00000591651,SPHK1
ENSG00000176170,ENST00000545180,SPHK1
ENSG00000176170,ENST00000588682,SPHK1
ENSG00000176170,ENST00000590379,SPHK1
ENSG00000176170,ENST00000592299,SPHK1
ENSG00000176170,ENST00000590959,SPHK1
ENSG00000176170,ENST00000323374,SPHK1
ENSG00000176170,ENST00000392496,SPHK1
ENSG00000182578,ENST00000286301,CSF1R
ENSG00000182578,ENST00000511344,CSF1R
ENSG00000182578,ENST00000543093,CSF1R
ENSG00000187223,ENST00000368784,LCE2D
ENSG00000164512,ENST00000341048,ANKRD55
ENSG00000164512,ENST00000504958,ANKRD55
ENSG00000164512,ENST00000434982,ANKRD55
ENSG00000164512,ENST00000513241,ANKRD55
ENSG00000083896,ENST00000344157,YTHDC1
ENSG00000083896,ENST00000355665,YTHDC1
ENSG00000083896,ENST00000579690,YTHDC1
ENSG00000083896,ENST00000507529,YTHDC1
ENSG00000083896,ENST00000505251,YTHDC1
ENSG00000083896,ENST00000510746,YTHDC1
ENSG00000204228,ENST00000374662,HSD17B8
ENSG00000163001,ENST00000339012,CFAP36
ENSG00000163001,ENST00000406691,CFAP36
ENSG00000163001,ENST00000349456,CFAP36
ENSG00000163001,ENST00000407816,CFAP36
ENSG00000163001,ENST00000403007,CFAP36
ENSG00000002745,ENST00000361301,WNT16
ENSG00000002745,ENST00000222462,WNT16
ENSG00000230141,ENST00000438987,HLA-DOA
ENSG00000230141,ENST00000444109,HLA-DOA
ENSG00000230141,ENST00000549845,HLA-DOA
ENSG00000206549,ENST00000460241,PRSS50
ENSG00000206549,ENST00000315170,PRSS50
ENSG00000115226,ENST00000264703,FNDC4
ENSG00000120992,ENST00000316963,LYPLA1
ENSG00000120992,ENST00000343231,LYPLA1
ENSG00000120992,ENST00000518546,LYPLA1
ENSG00000120992,ENST00000522007,LYPLA1
ENSG00000120992,ENST00000521352,LYPLA1
ENSG00000120992,ENST00000521898,LYPLA1
ENSG00000120992,ENST00000618914,LYPLA1
ENSG00000120992,ENST00000618741,LYPLA1
ENSG00000166396,ENST00000425392,SERPINB7
ENSG00000166396,ENST00000398019,SERPINB7
ENSG00000166396,ENST00000447428,SERPINB7
ENSG00000166396,ENST00000431370,SERPINB7
ENSG00000166396,ENST00000546027,SERPINB7
ENSG00000166396,ENST00000540675,SERPINB7
ENSG00000166396,ENST00000336429,SERPINB7
ENSG00000108061,ENST00000369452,SHOC2
ENSG00000108061,ENST00000451838,SHOC2
ENSG00000108061,ENST00000265277,SHOC2
ENSG00000163312,ENST00000295488,HELQ
ENSG00000163312,ENST00000510985,HELQ
ENSG00000125901,ENST00000380325,MRPS26
ENSG00000131469,ENST00000589037,RPL27
ENSG00000131469,ENST00000253788,RPL27
ENSG00000131469,ENST00000589913,RPL27
ENSG00000131469,ENST00000586277,RPL27
ENSG00000131469,ENST00000590864,RPL27
ENSG00000175513,ENST00000532620,TSGA10IP
ENSG00000119147,ENST00000409944,C2orf40
ENSG00000119147,ENST00000238044,C2orf40
ENSG00000119147,ENST00000437659,C2orf40
ENSG00000204118,ENST00000373518,NAP1L6
ENSG00000182218,ENST00000330710,HHIPL1
ENSG00000182218,ENST00000357223,HHIPL1
ENSG00000164338,ENST00000513824,UTP15
ENSG00000164338,ENST00000296792,UTP15
ENSG00000164338,ENST00000509005,UTP15
ENSG00000164338,ENST00000508686,UTP15
ENSG00000164338,ENST00000508491,UTP15
ENSG00000164338,ENST00000543251,UTP15
ENSG00000034677,ENST00000519449,RNF19A
ENSG00000034677,ENST00000341084,RNF19A
ENSG00000034677,ENST00000519527,RNF19A
ENSG00000034677,ENST00000523167,RNF19A
ENSG00000034677,ENST00000522369,RNF19A
ENSG00000034677,ENST00000517584,RNF19A
ENSG00000034677,ENST00000432381,RNF19A
ENSG00000034677,ENST00000523481,RNF19A
ENSG00000034677,ENST00000616528,RNF19A
ENSG00000115446,ENST00000357765,UNC50
ENSG00000115446,ENST00000409975,UNC50
ENSG00000115446,ENST00000409347,UNC50
ENSG00000115446,ENST00000393493,UNC50
ENSG00000115446,ENST00000423713,UNC50
ENSG00000120341,ENST00000308284,SEC16B
ENSG00000120341,ENST00000464631,SEC16B
ENSG00000120341,ENST00000527976,SEC16B
ENSG00000181004,ENST00000314218,BBS12
ENSG00000181004,ENST00000433287,BBS12
ENSG00000181004,ENST00000542236,BBS12
ENSG00000112514,ENST00000374500,CUTA
ENSG00000112514,ENST00000488034,CUTA
ENSG00000112514,ENST00000607266,CUTA
ENSG00000112514,ENST00000494751,CUTA
ENSG00000112514,ENST00000488478,CUTA
ENSG00000112514,ENST00000440279,CUTA
ENSG00000112514,ENST00000374496,CUTA
ENSG00000112514,ENST00000611509,CUTA
ENSG00000274810,ENST00000632629,NPHP3-ACAD11
ENSG00000274810,ENST00000383282,NPHP3-ACAD11
ENSG00000173674,ENST00000379607,EIF1AX
ENSG00000173674,ENST00000379593,EIF1AX
ENSG00000135387,ENST00000341394,CAPRIN1
ENSG00000135387,ENST00000389645,CAPRIN1
ENSG00000135387,ENST00000534825,CAPRIN1
ENSG00000135387,ENST00000532820,CAPRIN1
ENSG00000135387,ENST00000530820,CAPRIN1
ENSG00000135387,ENST00000529307,CAPRIN1
ENSG00000135387,ENST00000618582,CAPRIN1
ENSG00000166473,ENST00000531391,PKD1L2
ENSG00000166473,ENST00000526632,PKD1L2
ENSG00000166473,ENST00000527937,PKD1L2
ENSG00000166473,ENST00000614230,PKD1L2
ENSG00000166473,ENST00000337114,PKD1L2
ENSG00000162909,ENST00000434648,CAPN2
ENSG00000162909,ENST00000295006,CAPN2
ENSG00000162909,ENST00000433674,CAPN2
ENSG00000100714,ENST00000545908,MTHFD1
ENSG00000100714,ENST00000555709,MTHFD1
ENSG00000100714,ENST00000554739,MTHFD1
ENSG00000100714,ENST00000554768,MTHFD1
ENSG00000100714,ENST00000216605,MTHFD1
ENSG00000100714,ENST00000557539,MTHFD1
ENSG00000100714,ENST00000557370,MTHFD1
ENSG00000135951,ENST00000393483,TSGA10
ENSG00000135951,ENST00000410001,TSGA10
ENSG00000135951,ENST00000355053,TSGA10
ENSG00000135951,ENST00000409564,TSGA10
ENSG00000135951,ENST00000393482,TSGA10
ENSG00000203896,ENST00000444951,LIME1
ENSG00000203896,ENST00000309546,LIME1
ENSG00000203896,ENST00000487026,LIME1
ENSG00000203896,ENST00000480139,LIME1
ENSG00000203896,ENST00000493265,LIME1
ENSG00000203896,ENST00000476183,LIME1
ENSG00000110955,ENST00000551020,ATP5B
ENSG00000110955,ENST00000552959,ATP5B
ENSG00000110955,ENST00000551570,ATP5B
ENSG00000110955,ENST00000553007,ATP5B
ENSG00000110955,ENST00000262030,ATP5B
ENSG00000213585,ENST00000395044,VDAC1
ENSG00000213585,ENST00000265333,VDAC1
ENSG00000213585,ENST00000395047,VDAC1
ENSG00000213585,ENST00000425992,VDAC1
ENSG00000121895,ENST00000381938,TMEM156
ENSG00000121895,ENST00000344606,TMEM156
ENSG00000103742,ENST00000352385,IGDCC4
ENSG00000109881,ENST00000328697,CCDC34
ENSG00000109881,ENST00000317945,CCDC34
ENSG00000198612,ENST00000354371,COPS8
ENSG00000198612,ENST00000392008,COPS8
ENSG00000198612,ENST00000409334,COPS8
ENSG00000111328,ENST00000261692,CDK2AP1
ENSG00000111328,ENST00000538446,CDK2AP1
ENSG00000111328,ENST00000535979,CDK2AP1
ENSG00000111328,ENST00000542174,CDK2AP1
ENSG00000111328,ENST00000544658,CDK2AP1
ENSG00000111328,ENST00000535796,CDK2AP1
ENSG00000111328,ENST00000618072,CDK2AP1
ENSG00000160972,ENST00000292539,PPP1R16A
ENSG00000160972,ENST00000529009,PPP1R16A
ENSG00000160972,ENST00000435887,PPP1R16A
ENSG00000267060,ENST00000424284,PTGES3L
ENSG00000267060,ENST00000409446,PTGES3L
ENSG00000267060,ENST00000591916,PTGES3L
ENSG00000267060,ENST00000451885,PTGES3L
ENSG00000276709,ENST00000633216,PDXDC1
ENSG00000276709,ENST00000614060,PDXDC1
ENSG00000276709,ENST00000632387,PDXDC1
ENSG00000276709,ENST00000614573,PDXDC1
ENSG00000276709,ENST00000610518,PDXDC1
ENSG00000276709,ENST00000615160,PDXDC1
ENSG00000184182,ENST00000272930,UBE2F
ENSG00000184182,ENST00000448502,UBE2F
ENSG00000184182,ENST00000416292,UBE2F
ENSG00000184182,ENST00000409633,UBE2F
ENSG00000184182,ENST00000409953,UBE2F
ENSG00000184182,ENST00000409332,UBE2F
ENSG00000184182,ENST00000434655,UBE2F
ENSG00000184182,ENST00000434137,UBE2F
ENSG00000184182,ENST00000414443,UBE2F
ENSG00000184182,ENST00000612130,UBE2F
ENSG00000165650,ENST00000334464,PDZD8
ENSG00000198821,ENST00000362089,CD247
ENSG00000198821,ENST00000392122,CD247
ENSG00000172037,ENST00000418109,LAMB2
ENSG00000172037,ENST00000305544,LAMB2
ENSG00000172037,ENST00000494831,LAMB2
ENSG00000099840,ENST00000395301,IZUMO4
ENSG00000099840,ENST00000395307,IZUMO4
ENSG00000099840,ENST00000620263,IZUMO4
ENSG00000099840,ENST00000395296,IZUMO4
ENSG00000099840,ENST00000588003,IZUMO4
ENSG00000099840,ENST00000610800,IZUMO4
ENSG00000164638,ENST00000434816,SLC29A4
ENSG00000164638,ENST00000396872,SLC29A4
ENSG00000164638,ENST00000444741,SLC29A4
ENSG00000164638,ENST00000297195,SLC29A4
ENSG00000164638,ENST00000406453,SLC29A4
ENSG00000169718,ENST00000306796,DUS1L
ENSG00000169718,ENST00000354321,DUS1L
ENSG00000169718,ENST00000577574,DUS1L
ENSG00000169718,ENST00000538833,DUS1L
ENSG00000169718,ENST00000542088,DUS1L
ENSG00000169718,ENST00000582529,DUS1L
